Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat
PRWI,NA,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,1900-01-01 06:53:50,1900-01-01 07:03:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,1900-01-01 06:53:50,1900-01-01 07:03:50,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Unknown,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 11,PRWI-0575,Forest,2018,2018-07-03,1900-01-01 06:53:50,1900-01-01 07:03:50,Brian Swimelar,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Unknown,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,25.1000003814697,83.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,1900-01-01 08:11:50,1900-01-01 08:21:50,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,1900-01-01 08:11:50,1900-01-01 08:21:50,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,1900-01-01 08:11:50,1900-01-01 08:21:50,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,1900-01-01 08:11:50,1900-01-01 08:21:50,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 11,PRWI-0392,Forest,2018,2018-07-03,1900-01-01 08:11:50,1900-01-01 08:21:50,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,29.1000003814697,89.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,1900-01-01 10:31:50,1900-01-01 10:41:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,1900-01-01 10:31:50,1900-01-01 10:41:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,1900-01-01 10:31:50,1900-01-01 10:41:50,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,1900-01-01 10:31:50,1900-01-01 10:41:50,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,1900-01-01 10:31:50,1900-01-01 10:41:50,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,1900-01-01 10:31:50,1900-01-01 10:41:50,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0669,Forest,2018,2018-07-04,1900-01-01 10:31:50,1900-01-01 10:41:50,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,30.5,76.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,1900-01-01 10:15:50,1900-01-01 10:25:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,1900-01-01 10:15:50,1900-01-01 10:25:50,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,1900-01-01 10:15:50,1900-01-01 10:25:50,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,1900-01-01 10:15:50,1900-01-01 10:25:50,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Male,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,1900-01-01 10:15:50,1900-01-01 10:25:50,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,1900-01-01 10:15:50,1900-01-01 10:25:50,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,1900-01-01 10:15:50,1900-01-01 10:25:50,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,1900-01-01 10:15:50,1900-01-01 10:25:50,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0695,Forest,2018,2018-07-04,1900-01-01 10:15:50,1900-01-01 10:25:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,178850.0,91019,WEWA,True,True,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Unknown,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0722,Forest,2018,2018-07-04,1900-01-01 09:56:50,1900-01-01 10:06:50,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,30.6000003814697,86.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,1900-01-01 09:20:50,1900-01-01 09:30:50,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,1900-01-01 09:20:50,1900-01-01 09:30:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,1900-01-01 09:20:50,1900-01-01 09:30:50,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,1900-01-01 09:20:50,1900-01-01 09:30:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,1900-01-01 09:20:50,1900-01-01 09:30:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,1900-01-01 09:20:50,1900-01-01 09:30:50,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Unknown,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0721,Forest,2018,2018-07-04,1900-01-01 09:20:50,1900-01-01 09:30:50,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,30.0,73.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,1900-01-01 09:38:50,1900-01-01 09:48:50,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,1900-01-01 09:38:50,1900-01-01 09:48:50,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,1900-01-01 09:38:50,1900-01-01 09:48:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,1900-01-01 09:38:50,1900-01-01 09:48:50,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Unknown,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,1900-01-01 09:38:50,1900-01-01 09:48:50,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Red-shouldered Hawk,Buteo lineatus,175359.0,79572,RSHA,False,False,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
PRWI,NA,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,1900-01-01 09:38:50,1900-01-01 09:48:50,Brian Swimelar,2,7.5 - 10 min,Calling,<= 50 Meters,False,Unknown,Northern Flicker,Colaptes auratus,178154.0,84820,NOFL,False,False,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
PRWI,NA,PRWI 21,PRWI-0744,Forest,2018,2018-07-04,1900-01-01 09:38:50,1900-01-01 09:48:50,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,30.8999996185303,79.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
PRWI,NA,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,1900-01-01 07:56:50,1900-01-01 08:06:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,1900-01-01 07:56:50,1900-01-01 08:06:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,1900-01-01 07:56:50,1900-01-01 08:06:50,Brian Swimelar,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296,CEDW,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,1900-01-01 07:56:50,1900-01-01 08:06:50,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,1900-01-01 07:56:50,1900-01-01 08:06:50,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,1900-01-01 07:56:50,1900-01-01 08:06:50,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,1900-01-01 07:56:50,1900-01-01 08:06:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 3,PRWI-0125,Forest,2018,2018-07-04,1900-01-01 07:56:50,1900-01-01 08:06:50,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26.5,86.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,1900-01-01 08:14:50,1900-01-01 08:24:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,1900-01-01 08:14:50,1900-01-01 08:24:50,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,1900-01-01 08:14:50,1900-01-01 08:24:50,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
PRWI,NA,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,1900-01-01 08:14:50,1900-01-01 08:24:50,Brian Swimelar,2,5 - 7.5 min,Singing,<= 50 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,1900-01-01 08:14:50,1900-01-01 08:24:50,Brian Swimelar,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,1900-01-01 08:14:50,1900-01-01 08:24:50,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
PRWI,NA,PRWI 3,PRWI-0124,Forest,2018,2018-07-04,1900-01-01 08:14:50,1900-01-01 08:24:50,Brian Swimelar,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,26.7000007629395,87.1999969482422,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
